#doc name topic proportion ...
0	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/.DS_Store	2	0.1279891225454219	42	0.1021738778781196	23	0.07971725635785379	21	0.07233665500977175	29	0.061039204975607386	38	0.0500259634680765	37	0.04977826347106684	46	0.04128591736944193	22	0.0395774650841091	5	0.027617082192542844	25	0.021142867555277427	19	0.018885611821853457	7	0.018631006629736824	4	0.01826146274684891	39	0.01762195368488128	33	0.017104207623118716	36	0.01492932868444067	13	0.014254767820617078	14	0.013656585852280337	40	0.013174720148944321	20	0.01170327993294758	0	0.011626262126855634	9	0.010677372453830427	30	0.010577261123855382	1	0.01056782674766436	31	0.010509811516796428	48	0.01049969783233241	24	0.007995305938187716	16	0.007849208071264293	8	0.007476346631786915	3	0.00697129531392214	35	0.00695254502840668	45	0.0065476461958273455	49	0.006262459985318561	27	0.00599762685127715	47	0.005943793039085694	15	0.005049231558789151	6	0.004113652963627649	34	0.003931432239668844	12	0.0037826773505541616	32	0.0037056173255445714	43	0.0036802616830311835	17	0.003447583108463962	41	0.0031305537247443907	10	0.003085424018789812	26	0.0029463498264991335	18	0.0026477397568219463	28	0.0016645174037839966	11	8.892462500762993E-4	44	5.646530802351569E-4	
1	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/.txt	13	0.537086310026486	21	0.17092281842847018	29	0.1291690269666893	23	0.05160247684525025	46	0.019318759386385977	1	0.014897045465076015	38	0.007200984651595414	37	0.007165329488695752	22	0.005696976107248598	2	0.0050475272340205005	5	0.003975339427840441	25	0.0030434089461050294	19	0.002718488389572733	7	0.0026818392587305384	4	0.002628645284156416	39	0.002536591186233369	33	0.002462064256900856	36	0.0021490014237083924	14	0.0019657965244031907	40	0.0018964343913566747	20	0.001684628007699629	0	0.0016735416836966624	9	0.0015369538101643063	30	0.0015225432900938406	31	0.0015128342599919492	48	0.0015113784462195078	42	0.0013315532129493967	24	0.001150883888172182	16	0.0011298538384857276	8	0.001076182318404725	3	0.0010034827333076162	35	0.0010007837244560222	45	9.425005835283458E-4	49	9.01449469619647E-4	27	8.633280782208971E-4	47	8.555789729872732E-4	15	7.268113682686835E-4	6	5.921395571316854E-4	34	5.659098047098793E-4	12	5.444972901053746E-4	32	5.334048889025527E-4	43	5.297550722890903E-4	17	4.962621672442355E-4	41	4.5062738946077097E-4	10	4.441311963366283E-4	26	4.241121691217445E-4	18	3.811287585187794E-4	28	2.3959886918741385E-4	11	1.2800250418714069E-4	44	8.127895761256347E-5	
2	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/10.txt	37	0.1772918500333988	9	0.13557384324296629	29	0.11563667953359104	21	0.09051108377417574	46	0.06006796981691959	22	0.05634799672010556	5	0.05222502096199904	7	0.05187177897222354	40	0.05165729273963075	34	0.05129393975085165	23	0.0506202611350562	8	0.04412766216435722	3	0.018538110918169107	12	0.011107138654799854	1	0.004068234475362136	42	0.004016447855628369	16	0.003961365768997448	26	0.0037686347609101655	28	0.0037182460197523665	38	0.001966517057684537	2	0.0013784293239160563	25	8.311246163674675E-4	19	7.423920544015775E-4	4	7.178567987574214E-4	39	6.927177431207276E-4	33	6.723651823418673E-4	36	5.868708463049712E-4	13	5.603539068360887E-4	14	5.368394163039038E-4	20	4.600550998619973E-4	0	4.5702753539496E-4	30	4.157913807480918E-4	31	4.131399415029447E-4	48	4.127423732876474E-4	24	3.142949064616418E-4	35	2.7330404943437785E-4	45	2.57387505190069E-4	49	2.461768555852929E-4	27	2.3576628396552126E-4	47	2.3365008064597415E-4	15	1.9848493262692048E-4	6	1.61707404746549E-4	32	1.4566755290150427E-4	43	1.4467082440185335E-4	17	1.3552424622278127E-4	41	1.2306184374912183E-4	10	1.2128779822524902E-4	18	1.0408246108888121E-4	11	3.495620669800746E-5	44	2.219647233111543E-5	
3	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/100.txt	5	0.16406865405488028	1	0.16114526591299858	38	0.15197771922425724	23	0.10926883309909666	21	0.07613665598649283	37	0.0722686316884591	2	0.053812582882704706	46	0.03894582681267734	48	0.0336669998621909	29	0.02639954476365018	25	0.019558631382055033	7	0.019127929615193585	9	0.017764142210524584	22	0.006786237234035735	19	0.0032382630332852295	4	0.003131241937230104	39	0.0030215871071745397	33	0.0029328106381752853	36	0.002559890230013442	13	0.002444225165538633	14	0.0023416565766300555	40	0.002259032412327611	20	0.0020067286743233295	0	0.0019935226465427687	30	0.0018136533787669652	31	0.0018020879833109448	42	0.0015861460225047766	24	0.001370932745185387	16	0.0013458817526010485	8	0.0012819482445216364	3	0.0011953485077494876	35	0.0011921334487394323	45	0.001122706578478084	49	0.0010738064966695265	27	0.001028396299952309	47	0.0010191655667568566	15	8.657776119492102E-4	6	7.053565671865163E-4	34	6.741116893472153E-4	12	6.486051045998197E-4	32	6.353918376595432E-4	43	6.310441765611991E-4	17	5.91147432216033E-4	41	5.36787290567017E-4	10	5.290490261213485E-4	26	5.052023633800454E-4	18	4.5400052998837185E-4	28	2.8541014332913593E-4	11	1.5247656714925445E-4	44	9.681948425098447E-5	
4	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/101.txt	27	0.31349737878937534	23	0.10236741324978667	40	0.08001115945829489	29	0.0736941410853609	21	0.062250625454770704	38	0.046095433129549786	46	0.04487012671324637	36	0.04117507786989444	44	0.03916122931723062	37	0.03303335093183436	2	0.03097072740506156	5	0.029926475143423937	22	0.018575899055095397	19	0.015675014977217166	33	0.015425271901482067	48	0.014499355935838192	25	0.002964113802395412	7	0.002611964709107724	4	0.0025601566882233746	39	0.0024705010333137805	13	0.0019984400856016536	14	0.001914578262031349	20	0.00164073551006511	0	0.0016299380370416187	9	0.0014969089212222544	30	0.001482873863102566	1	0.0014815512154242561	31	0.0014734177989841636	42	0.0012968599774205484	24	0.0011208979398747993	16	0.001100415822077105	8	0.0010481426979965425	3	9.773372796545398E-4	35	9.747085927013664E-4	45	9.179440022273261E-4	49	8.779624632704248E-4	47	8.332871092189226E-4	15	7.078745073613094E-4	6	5.767115314833419E-4	34	5.511651877077569E-4	12	5.303105700053171E-4	32	5.195071781216628E-4	43	5.159524564290617E-4	17	4.833321993805214E-4	41	4.388864225911978E-4	10	4.325594859082585E-4	26	4.130620486827721E-4	18	3.7119855846554875E-4	28	2.3335618964571343E-4	11	1.2466743580019247E-4	
5	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/102.txt	25	0.5160784580081474	5	0.15875067997634051	21	0.14061887276334104	33	0.03801347814746739	37	0.018334082565842735	22	0.01702350063111912	2	0.01644383365753236	36	0.013856748278547309	11	0.012052901392990333	23	0.010241943042606633	29	0.007842217473213014	38	0.006427254171813721	46	0.005304347307958107	19	0.002426392596051071	7	0.0023936813363420735	4	0.0023462029411588353	39	0.002264039860200543	13	0.0018314293137355112	14	0.0017545758703440713	40	0.001692666550916436	20	0.0015036183125376867	0	0.0014937231904612414	9	0.0013718113933314559	30	0.001358949252982304	1	0.0013577371397209392	31	0.0013502834375076357	48	0.0013489840478276096	42	0.0011884806532707795	24	0.0010272238630433695	16	0.0010084534474515564	8	9.605488180101118E-4	3	8.956606486538563E-4	35	8.932516425608734E-4	45	8.412309011209065E-4	49	8.045906420601087E-4	27	7.705653130589318E-4	47	7.636488326954307E-4	15	6.487170331340122E-4	6	5.285154215718753E-4	34	5.051040002405796E-4	12	4.8599221477241673E-4	32	4.7609166847831057E-4	43	4.728340168945048E-4	17	4.429398532362042E-4	41	4.0220843523164265E-4	10	3.9641024423719257E-4	26	3.7854221890346165E-4	18	3.4017728431698374E-4	28	2.138544804710102E-4	44	7.254570654865632E-5	
6	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/103.txt	8	0.30509221620114735	23	0.09979412597625398	29	0.09752957862611226	37	0.09616428977866608	20	0.05774961765824632	21	0.0538347344342784	24	0.04603391899787317	38	0.03986362198023785	13	0.03552668314989226	5	0.025880604895621856	39	0.024668784598464683	33	0.02460601250044352	48	0.023805274519824938	2	0.015517541009801957	40	0.012863457303884503	46	0.00500554971521309	22	0.004798415094132041	25	0.002563384355083729	19	0.0022897122045415115	7	0.0022588435929641777	4	0.0022140396889792943	36	0.001810048115826444	14	0.0016557393847389998	0	0.001409580718706496	9	0.0012945362983517845	30	0.0012823986913619227	1	0.0012812548572881002	31	0.0012742210273322245	42	0.0011215327070666244	16	9.516465596292105E-4	3	8.452074580543832E-4	35	8.429341529590351E-4	45	7.93843776258148E-4	49	7.592674886097227E-4	27	7.271588301822571E-4	47	7.2063195999375E-4	15	6.121743490638493E-4	6	4.987437783279708E-4	34	4.766511387299217E-4	12	4.586159335004582E-4	32	4.492730919017254E-4	43	4.461989461094395E-4	17	4.179887415925067E-4	41	3.795517528442261E-4	10	3.7408017800268485E-4	26	3.5721867102962306E-4	18	3.210148600338009E-4	28	2.018079080554736E-4	11	1.078131866125928E-4	44	6.84591561736076E-5	
7	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/104.txt	21	0.26814044903054246	29	0.1851489948622495	25	0.09798506491701715	46	0.08736666470898387	14	0.056221244859280324	40	0.0561509423699646	7	0.04338979571789377	30	0.04221478294263522	2	0.01867315697710791	33	0.016052642362840673	13	0.01563691924769822	45	0.01451247766173229	32	0.014097835775196745	43	0.014094136477291646	23	0.011630463684335984	38	0.007298609836464355	37	0.007262471289411273	22	0.0057742111483677135	5	0.004029233897185509	19	0.00275534347876353	4	0.0026642823524514843	39	0.0025709802587664003	36	0.0021781358645416565	20	0.0017074668455314297	0	0.0016962302220232327	9	0.0015577905994524314	1	0.0015418082712144892	31	0.0015333440557287116	48	0.0015318685051986536	42	0.0013496053453821769	24	0.0011664866505417147	16	0.0011451714922780622	8	0.0010907723366966916	3	0.001017087148827408	35	0.001014351548974604	49	9.136705998371834E-4	27	8.750323891334596E-4	47	8.671782277349356E-4	15	7.366648949216475E-4	6	6.001673111861793E-4	34	5.7358195678032E-4	12	5.518791484454556E-4	17	5.029900924051295E-4	41	4.567366348392304E-4	10	4.501523715294988E-4	26	4.2986194237067165E-4	18	3.862957970988467E-4	28	2.4284715883536196E-4	11	1.297378596613658E-4	44	8.238087264874166E-5	
8	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/105.txt	23	0.24516436517634643	14	0.22028250779072342	38	0.1823454724093368	42	0.08870581383966344	21	0.06949311818718455	48	0.030729282368879243	29	0.02409597138957192	2	0.020030976704921214	9	0.016214077412973656	1	0.016196932928780806	34	0.015158301979911316	37	0.007790562324126476	46	0.00646146510438886	22	0.006194083257803998	5	0.004322219881305903	25	0.0033089709426259786	19	0.002955698444822745	7	0.0029158513814878874	4	0.0028580158032578164	39	0.002757929242243121	33	0.0026768992367553496	36	0.002336519144367241	13	0.0022309467904001556	40	0.002061913599756915	20	0.0018316253994541526	0	0.0018195717041946632	30	0.0016553974819119852	31	0.0016448412605637645	24	0.001251307797189715	16	0.0012284427059164845	8	0.0011700879124793768	3	0.001091044701761616	35	0.001088110182601697	45	0.0010247413671746817	49	9.801082122185732E-4	27	9.386604217097184E-4	47	9.302351444947623E-4	15	7.902315268702984E-4	6	6.438085131594877E-4	12	5.920090737733851E-4	32	5.799487710292988E-4	43	5.759804784555003E-4	17	5.395650470954156E-4	41	4.89948266592771E-4	10	4.8288522818218046E-4	26	4.6111937925199755E-4	18	4.143853191178179E-4	28	2.605058045327289E-4	11	1.3917175589586096E-4	44	8.837120273668917E-5	
9	file:/Users/jeriwieringa/Documents/mallet-2.0.7/../Github/Clio3/mining/hymns_all/106.txt	21	0.39518658491415765	38	0.2588246218690446	23	0.11596371914153743	40	0.03160760736582667	29	0.02445157087769774	46	0.021314453432735324	22	0.021043125663147713	2	0.02032658649577666	5	0.019143638015033312	14	0.016926502443347424	9	0.016453358807164763	37	0.00790553257910738	25	0.0033578035194246976	19	0.0029993175559613026	7	0.0029588824443134674	4	0.002900193349880146	39	0.002798629748189659	33	0.0027164039316674026	36	0.0023710006349990207	13	0.002263870283040322	20	0.0018586558537966582	0	0.0018464242745334489	30	0.001679827229428511	1	0.0016783289094161017	31	0.0016691152232460838	48	0.0016675090189221507	42	0.0014691072228281636	24	0.001269774137681847	16	0.001246571611796778	8	0.0011873556397692566	3	0.001107145938403884	35	0.0011041681126889274	45	0.0010398641235781182	49	9.945722889282453E-4	27	9.52512827163204E-4	47	9.439632128042284E-4	15	8.01893473255974E-4	6	6.533096025336906E-4	34	6.2437022680231E-4	12	6.007457260625208E-4	32	5.885074418038858E-4	43	5.844805866270214E-4	17	5.475277497171803E-4	41	4.971787430069289E-4	10	4.900114708718367E-4	26	4.6792440954423423E-4	18	4.2050066532996194E-4	28	2.6435025343449567E-4	11	1.412256015100518E-4	44	8.967535246156099E-5	
